id,order_id,product_id,product_option_id,quantity,unit_price,total_price
22167,8876,10,29,1,303091,303091
22168,8877,10,30,2,303091,606182
22169,8877,9,25,3,373029,1119087
22170,8877,1,1,2,339286,678572
22171,8878,1,5,1,339286,339286
22172,8878,10,31,3,303091,909273
22173,8879,10,30,2,303091,606182
22174,8879,10,31,2,303091,606182
22175,8880,4,15,2,373029,746058
22176,8880,10,31,3,303091,909273
22177,8880,10,31,1,303091,303091
22178,8880,6,20,3,251461,754383
22179,8881,5,17,1,373029,373029
22180,8881,10,31,3,303091,909273
22181,8882,1,5,1,339286,339286
22182,8882,10,32,3,303091,909273
22183,8882,10,27,1,303091,303091
22184,8883,3,10,2,207660,415320
22185,8883,2,7,1,565098,565098
22186,8884,10,30,2,303091,606182
22187,8884,6,19,3,251461,754383
22188,8884,1,5,3,339286,1017858
22189,8885,1,3,2,339286,678572
22190,8885,2,8,1,565098,565098
22191,8885,10,30,2,303091,606182
22192,8886,2,6,3,565098,1695294
22193,8886,1,1,2,339286,678572
22194,8886,1,3,3,339286,1017858
22195,8886,10,28,2,303091,606182
22196,8887,3,10,2,207660,415320
22197,8887,9,26,3,373029,1119087
22198,8888,1,5,1,339286,339286
22199,8888,9,25,1,373029,373029
22200,8888,5,18,2,373029,746058
22201,8889,9,25,2,373029,746058
22202,8890,4,13,3,373029,1119087
22203,8890,10,27,2,303091,606182
22204,8890,1,5,1,339286,339286
22205,8890,1,2,2,339286,678572
22206,8891,2,8,2,565098,1130196
22207,8891,3,9,3,207660,622980
22208,8891,1,2,3,339286,1017858
22209,8892,10,27,2,303091,606182
22210,8892,10,30,2,303091,606182
22211,8892,1,1,1,339286,339286
22212,8892,10,27,3,303091,909273
22213,8893,3,9,1,207660,207660
22214,8893,3,10,3,207660,622980
22215,8893,5,16,1,373029,373029
22216,8893,9,25,1,373029,373029
22217,8894,1,2,2,339286,678572
22218,8894,8,24,1,373029,373029
22219,8894,1,5,1,339286,339286
22220,8894,10,31,3,303091,909273
22221,8895,9,25,3,373029,1119087
22222,8895,3,9,1,207660,207660
22223,8895,6,21,2,251461,502922
22224,8896,8,24,3,373029,1119087
22225,8896,1,5,1,339286,339286
22226,8897,6,20,2,251461,502922
22227,8898,4,15,3,373029,1119087
22228,8898,8,23,3,373029,1119087
22229,8898,8,24,1,373029,373029
22230,8898,6,19,1,251461,251461
22231,8899,1,3,1,339286,339286
22232,8899,5,18,2,373029,746058
22233,8899,2,6,3,565098,1695294
22234,8900,9,26,3,373029,1119087
22235,8901,10,27,1,303091,303091
22236,8901,8,24,3,373029,1119087
22237,8901,1,3,3,339286,1017858
22238,8901,6,21,3,251461,754383
22239,8902,5,17,1,373029,373029
22240,8902,2,6,2,565098,1130196
22241,8903,3,11,1,207660,207660
22242,8903,8,24,2,373029,746058
22243,8904,3,11,1,207660,207660
22244,8905,10,27,3,303091,909273
22245,8906,9,26,3,373029,1119087
22246,8906,1,3,1,339286,339286
22247,8906,3,12,3,207660,622980
22248,8906,2,6,2,565098,1130196
22249,8907,8,23,2,373029,746058
22250,8907,2,7,3,565098,1695294
22251,8907,10,31,3,303091,909273
22252,8907,2,8,2,565098,1130196
22253,8908,4,13,2,373029,746058
22254,8908,2,6,3,565098,1695294
22255,8908,1,5,2,339286,678572
22256,8909,4,15,1,373029,373029
22257,8909,9,25,2,373029,746058
22258,8910,6,19,3,251461,754383
22259,8910,4,13,2,373029,746058
22260,8910,10,30,3,303091,909273
22261,8911,4,15,1,373029,373029
22262,8911,4,15,2,373029,746058
22263,8911,3,10,2,207660,415320
22264,8912,5,18,2,373029,746058
22265,8912,9,26,2,373029,746058
22266,8912,1,5,1,339286,339286
22267,8912,7,22,2,46000,92000
22268,8913,1,5,2,339286,678572
22269,8913,1,1,3,339286,1017858
22270,8913,9,25,2,373029,746058
22271,8913,1,4,2,339286,678572
22272,8914,10,32,2,303091,606182
22273,8914,10,27,1,303091,303091
22274,8914,1,5,2,339286,678572
22275,8914,3,11,3,207660,622980
22276,8915,2,7,2,565098,1130196
22277,8915,10,31,1,303091,303091
22278,8915,1,2,2,339286,678572
22279,8915,6,19,3,251461,754383
22280,8916,3,10,2,207660,415320
22281,8917,3,9,2,207660,415320
22282,8917,4,13,1,373029,373029
22283,8917,2,8,3,565098,1695294
22284,8917,10,28,3,303091,909273
22285,8918,9,26,2,373029,746058
22286,8918,3,10,1,207660,207660
22287,8918,10,31,2,303091,606182
22288,8919,9,26,2,373029,746058
22289,8919,5,18,1,373029,373029
22290,8919,10,28,3,303091,909273
22291,8920,6,20,1,251461,251461
22292,8920,1,2,3,339286,1017858
22293,8920,9,26,3,373029,1119087
22294,8921,2,7,2,565098,1130196
22295,8921,8,24,2,373029,746058
22296,8921,8,23,2,373029,746058
22297,8922,4,13,3,373029,1119087
22298,8922,1,5,2,339286,678572
22299,8922,10,28,3,303091,909273
22300,8922,10,29,3,303091,909273
22301,8923,3,9,3,207660,622980
22302,8923,2,6,2,565098,1130196
22303,8923,10,28,1,303091,303091
22304,8923,4,13,3,373029,1119087
22305,8924,3,9,3,207660,622980
22306,8925,3,11,2,207660,415320
22307,8925,9,26,1,373029,373029
22308,8926,9,26,3,373029,1119087
22309,8927,10,32,1,303091,303091
22310,8927,10,29,2,303091,606182
22311,8927,10,30,3,303091,909273
22312,8928,8,24,3,373029,1119087
22313,8928,10,27,2,303091,606182
22314,8928,10,32,1,303091,303091
22315,8928,2,6,3,565098,1695294
22316,8929,8,23,1,373029,373029
22317,8929,5,18,1,373029,373029
22318,8929,10,28,1,303091,303091
22319,8929,10,29,3,303091,909273
22320,8930,2,8,1,565098,565098
22321,8930,10,32,2,303091,606182
22322,8930,10,27,1,303091,303091
22323,8931,5,18,1,373029,373029
22324,8931,10,27,1,303091,303091
22325,8931,3,10,1,207660,207660
22326,8932,2,7,2,565098,1130196
22327,8933,10,28,3,303091,909273
22328,8933,10,27,3,303091,909273
22329,8934,10,31,1,303091,303091
22330,8934,10,30,3,303091,909273
22331,8934,5,16,1,373029,373029
22332,8934,3,12,1,207660,207660
22333,8935,4,14,2,373029,746058
22334,8935,4,13,1,373029,373029
22335,8935,10,27,3,303091,909273
22336,8935,3,12,2,207660,415320
22337,8936,10,27,3,303091,909273
22338,8936,1,5,1,339286,339286
22339,8937,1,3,2,339286,678572
22340,8938,10,29,1,303091,303091
22341,8938,10,28,2,303091,606182
22342,8938,2,8,2,565098,1130196
22343,8938,10,28,3,303091,909273
22344,8939,6,20,3,251461,754383
22345,8940,1,1,1,339286,339286
22346,8940,3,11,3,207660,622980
22347,8940,4,14,3,373029,1119087
22348,8940,5,17,3,373029,1119087
22349,8941,6,19,1,251461,251461
22350,8941,9,25,2,373029,746058
22351,8941,9,25,1,373029,373029
22352,8942,2,7,2,565098,1130196
22353,8942,1,3,1,339286,339286
22354,8942,10,28,3,303091,909273
22355,8942,9,26,2,373029,746058
22356,8943,7,22,1,46000,46000
22357,8943,1,4,1,339286,339286
22358,8944,6,21,2,251461,502922
22359,8944,10,31,3,303091,909273
22360,8944,9,26,3,373029,1119087
22361,8945,3,12,1,207660,207660
22362,8945,3,10,1,207660,207660
22363,8945,1,4,1,339286,339286
22364,8946,8,23,3,373029,1119087
22365,8946,10,31,3,303091,909273
22366,8946,10,29,2,303091,606182
22367,8946,2,8,2,565098,1130196
22368,8947,3,9,3,207660,622980
22369,8947,1,4,1,339286,339286
22370,8947,1,1,1,339286,339286
22371,8948,3,10,1,207660,207660
22372,8948,9,25,3,373029,1119087
22373,8948,10,30,1,303091,303091
22374,8949,10,32,1,303091,303091
22375,8950,10,28,2,303091,606182
22376,8950,10,31,3,303091,909273
22377,8950,1,2,3,339286,1017858
22378,8951,10,32,3,303091,909273
22379,8952,3,10,1,207660,207660
22380,8952,2,6,2,565098,1130196
22381,8952,10,31,1,303091,303091
22382,8952,3,10,1,207660,207660
22383,8953,5,17,2,373029,746058
22384,8954,4,15,2,373029,746058
22385,8954,8,24,3,373029,1119087
22386,8954,1,1,3,339286,1017858
22387,8955,10,27,3,303091,909273
22388,8956,8,23,3,373029,1119087
22389,8956,2,7,1,565098,565098
22390,8956,10,28,2,303091,606182
22391,8956,3,11,1,207660,207660
22392,8957,1,3,3,339286,1017858
22393,8957,9,25,1,373029,373029
22394,8958,3,9,1,207660,207660
22395,8959,1,2,3,339286,1017858
22396,8959,8,24,1,373029,373029
22397,8960,5,16,3,373029,1119087
22398,8960,5,17,2,373029,746058
22399,8960,4,13,2,373029,746058
22400,8960,1,5,3,339286,1017858
22401,8961,9,26,1,373029,373029
22402,8961,3,10,2,207660,415320
22403,8961,10,29,2,303091,606182
22404,8962,10,30,3,303091,909273
22405,8963,4,14,2,373029,746058
22406,8963,6,20,2,251461,502922
22407,8963,2,8,3,565098,1695294
22408,8964,8,24,2,373029,746058
22409,8964,10,28,2,303091,606182
22410,8964,2,6,3,565098,1695294
22411,8964,9,26,1,373029,373029
22412,8965,4,15,1,373029,373029
22413,8966,3,12,3,207660,622980
22414,8966,8,24,1,373029,373029
22415,8967,10,31,2,303091,606182
22416,8968,1,3,1,339286,339286
22417,8969,2,7,2,565098,1130196
22418,8969,7,22,3,46000,138000
22419,8970,10,30,1,303091,303091
22420,8971,10,31,3,303091,909273
22421,8971,1,3,3,339286,1017858
22422,8971,7,22,3,46000,138000
22423,8971,1,5,3,339286,1017858
22424,8972,4,15,3,373029,1119087
22425,8973,1,4,3,339286,1017858
22426,8973,1,2,2,339286,678572
22427,8974,2,6,2,565098,1130196
22428,8974,10,31,1,303091,303091
22429,8974,2,6,3,565098,1695294
22430,8975,1,1,2,339286,678572
22431,8975,3,9,1,207660,207660
22432,8976,8,24,3,373029,1119087
22433,8977,8,23,1,373029,373029
22434,8978,4,15,1,373029,373029
22435,8978,2,6,3,565098,1695294
22436,8978,10,29,2,303091,606182
22437,8978,8,23,2,373029,746058
22438,8979,3,12,1,207660,207660
22439,8979,5,18,1,373029,373029
22440,8979,3,11,3,207660,622980
22441,8979,9,25,2,373029,746058
22442,8980,5,16,3,373029,1119087
22443,8981,2,8,1,565098,565098
22444,8981,2,7,3,565098,1695294
22445,8981,8,23,3,373029,1119087
22446,8982,3,11,1,207660,207660
22447,8982,5,17,3,373029,1119087
22448,8983,5,18,2,373029,746058
22449,8983,5,17,1,373029,373029
22450,8984,10,28,1,303091,303091
22451,8984,8,23,3,373029,1119087
22452,8984,3,12,3,207660,622980
22453,8984,3,9,1,207660,207660
22454,8985,10,32,2,303091,606182
22455,8986,9,25,1,373029,373029
22456,8986,4,13,3,373029,1119087
22457,8986,3,11,2,207660,415320
22458,8987,2,8,2,565098,1130196
22459,8987,4,15,1,373029,373029
22460,8987,1,5,1,339286,339286
22461,8988,3,11,2,207660,415320
22462,8988,8,23,2,373029,746058
22463,8988,1,4,2,339286,678572
22464,8988,1,5,3,339286,1017858
22465,8989,1,4,3,339286,1017858
22466,8989,1,3,3,339286,1017858
22467,8990,2,8,2,565098,1130196
22468,8990,1,1,3,339286,1017858
22469,8990,10,32,1,303091,303091
22470,8990,4,13,2,373029,746058
22471,8991,6,20,2,251461,502922
22472,8991,4,13,1,373029,373029
22473,8992,3,10,1,207660,207660
22474,8992,8,23,2,373029,746058
22475,8992,1,4,3,339286,1017858
22476,8993,10,28,2,303091,606182
22477,8993,8,24,3,373029,1119087
22478,8994,6,21,2,251461,502922
22479,8994,1,2,2,339286,678572
22480,8995,10,31,3,303091,909273
22481,8995,3,11,3,207660,622980
22482,8996,5,17,3,373029,1119087
22483,8997,1,5,1,339286,339286
22484,8997,10,29,1,303091,303091
22485,8997,2,6,3,565098,1695294
22486,8997,4,15,2,373029,746058
22487,8998,3,12,3,207660,622980
22488,8999,1,5,2,339286,678572
22489,8999,10,32,1,303091,303091
22490,8999,9,25,3,373029,1119087
22491,8999,10,31,1,303091,303091
22492,9000,1,4,1,339286,339286
22493,9000,3,10,3,207660,622980
22494,9000,6,19,1,251461,251461
22495,9000,1,3,1,339286,339286
22496,9001,3,11,1,207660,207660
22497,9001,1,2,3,339286,1017858
22498,9001,4,14,1,373029,373029
22499,9001,4,14,1,373029,373029
22500,9002,2,6,2,565098,1130196
22501,9003,2,8,3,565098,1695294
22502,9003,5,16,3,373029,1119087
22503,9004,1,5,2,339286,678572
22504,9004,5,16,1,373029,373029
22505,9004,1,5,3,339286,1017858
22506,9005,4,15,1,373029,373029
22507,9005,10,31,1,303091,303091
22508,9006,4,15,3,373029,1119087
22509,9007,3,10,3,207660,622980
22510,9007,10,31,1,303091,303091
22511,9007,10,29,2,303091,606182
22512,9007,1,5,1,339286,339286
22513,9008,6,20,1,251461,251461
22514,9009,10,31,3,303091,909273
22515,9009,9,26,3,373029,1119087
22516,9010,1,1,1,339286,339286
22517,9011,10,30,3,303091,909273
22518,9011,10,28,2,303091,606182
22519,9011,3,11,3,207660,622980
22520,9011,10,30,2,303091,606182
22521,9012,10,30,3,303091,909273
22522,9013,3,10,2,207660,415320
22523,9013,5,16,3,373029,1119087
22524,9013,1,5,1,339286,339286
22525,9014,6,20,1,251461,251461
22526,9014,4,15,1,373029,373029
22527,9014,10,30,3,303091,909273
22528,9015,5,17,3,373029,1119087
22529,9015,7,22,3,46000,138000
22530,9015,2,8,3,565098,1695294
22531,9016,5,17,2,373029,746058
22532,9016,3,11,3,207660,622980
22533,9016,4,15,1,373029,373029
22534,9017,5,17,1,373029,373029
22535,9017,3,12,2,207660,415320
22536,9017,8,24,2,373029,746058
22537,9018,1,1,3,339286,1017858
22538,9019,2,7,2,565098,1130196
22539,9019,2,7,1,565098,565098
22540,9020,5,18,3,373029,1119087
22541,9020,6,21,1,251461,251461
22542,9020,2,6,2,565098,1130196
22543,9020,10,28,2,303091,606182
22544,9021,1,1,3,339286,1017858
22545,9021,10,29,3,303091,909273
22546,9021,3,9,2,207660,415320
22547,9021,5,17,2,373029,746058
22548,9022,10,32,2,303091,606182
22549,9022,5,16,3,373029,1119087
22550,9022,2,8,3,565098,1695294
22551,9022,10,29,2,303091,606182
22552,9023,8,24,1,373029,373029
22553,9023,3,9,2,207660,415320
22554,9024,2,6,3,565098,1695294
22555,9024,2,8,1,565098,565098
22556,9024,2,8,2,565098,1130196
22557,9024,3,10,1,207660,207660
22558,9025,5,17,2,373029,746058
22559,9025,10,27,3,303091,909273
22560,9025,4,13,1,373029,373029
22561,9025,10,27,3,303091,909273
22562,9026,8,23,3,373029,1119087
22563,9027,9,25,2,373029,746058
22564,9028,1,2,2,339286,678572
22565,9029,5,18,2,373029,746058
22566,9030,2,8,3,565098,1695294
22567,9030,9,25,2,373029,746058
22568,9030,3,12,1,207660,207660
22569,9031,9,25,3,373029,1119087
22570,9032,1,5,3,339286,1017858
22571,9032,1,1,1,339286,339286
22572,9032,10,31,3,303091,909273
22573,9032,5,18,3,373029,1119087
22574,9033,3,11,2,207660,415320
22575,9033,3,11,2,207660,415320
22576,9033,10,27,2,303091,606182
22577,9034,4,14,1,373029,373029
22578,9035,6,19,2,251461,502922
22579,9035,4,13,3,373029,1119087
22580,9035,1,2,3,339286,1017858
22581,9035,10,31,2,303091,606182
22582,9036,7,22,3,46000,138000
22583,9036,4,14,1,373029,373029
22584,9037,4,14,2,373029,746058
22585,9037,8,24,1,373029,373029
22586,9037,5,16,1,373029,373029
22587,9038,1,5,3,339286,1017858
22588,9038,10,27,3,303091,909273
22589,9039,5,18,1,373029,373029
22590,9039,3,9,1,207660,207660
22591,9039,3,12,2,207660,415320
22592,9040,4,15,2,373029,746058
22593,9040,8,23,1,373029,373029
22594,9040,10,27,3,303091,909273
22595,9040,10,32,3,303091,909273
22596,9041,10,32,2,303091,606182
22597,9041,10,31,1,303091,303091
22598,9042,6,20,1,251461,251461
22599,9043,2,8,3,565098,1695294
22600,9043,5,18,1,373029,373029
22601,9043,10,30,1,303091,303091
22602,9043,9,25,3,373029,1119087
22603,9044,6,21,2,251461,502922
22604,9044,6,19,2,251461,502922
22605,9044,8,24,3,373029,1119087
22606,9044,4,14,3,373029,1119087
22607,9045,5,17,1,373029,373029
22608,9045,4,14,2,373029,746058
22609,9046,10,28,3,303091,909273
22610,9046,9,26,2,373029,746058
22611,9046,8,24,3,373029,1119087
22612,9046,5,18,2,373029,746058
22613,9047,10,27,2,303091,606182
22614,9048,3,10,2,207660,415320
22615,9048,4,14,1,373029,373029
22616,9048,4,13,2,373029,746058
22617,9049,1,1,3,339286,1017858
22618,9049,1,2,1,339286,339286
22619,9050,10,32,1,303091,303091
22620,9051,4,13,3,373029,1119087
22621,9052,1,2,1,339286,339286
22622,9052,1,3,3,339286,1017858
22623,9053,8,23,2,373029,746058
22624,9054,10,29,1,303091,303091
22625,9054,4,13,3,373029,1119087
22626,9054,10,28,3,303091,909273
22627,9055,10,27,3,303091,909273
22628,9056,1,5,3,339286,1017858
22629,9057,1,5,3,339286,1017858
22630,9057,2,7,1,565098,565098
22631,9057,10,28,3,303091,909273
22632,9057,5,18,1,373029,373029
22633,9058,7,22,3,46000,138000
22634,9058,1,3,2,339286,678572
22635,9058,1,5,3,339286,1017858
22636,9058,6,20,1,251461,251461
22637,9059,10,32,2,303091,606182
22638,9059,5,16,2,373029,746058
22639,9059,1,3,1,339286,339286
22640,9060,6,20,3,251461,754383
22641,9061,6,19,1,251461,251461
22642,9061,9,25,1,373029,373029
22643,9061,3,12,1,207660,207660
22644,9061,6,21,2,251461,502922
22645,9062,4,15,1,373029,373029
22646,9062,10,28,2,303091,606182
22647,9062,1,1,1,339286,339286
22648,9062,4,15,2,373029,746058
22649,9063,2,6,2,565098,1130196
22650,9063,3,9,1,207660,207660
22651,9064,3,12,3,207660,622980
22652,9065,5,16,1,373029,373029
22653,9066,1,5,1,339286,339286
22654,9066,3,10,2,207660,415320
22655,9066,2,6,3,565098,1695294
22656,9067,8,23,3,373029,1119087
22657,9068,5,17,2,373029,746058
22658,9069,1,4,3,339286,1017858
22659,9069,7,22,2,46000,92000
22660,9069,3,9,1,207660,207660
22661,9069,4,14,1,373029,373029
22662,9070,10,30,3,303091,909273
22663,9070,10,29,2,303091,606182
22664,9070,7,22,3,46000,138000
22665,9071,4,13,2,373029,746058
22666,9071,9,25,2,373029,746058
22667,9071,6,21,3,251461,754383
22668,9072,6,21,2,251461,502922
22669,9072,9,26,1,373029,373029
22670,9073,4,14,1,373029,373029
22671,9073,4,15,1,373029,373029
22672,9073,1,3,1,339286,339286
22673,9073,1,1,2,339286,678572
22674,9074,2,7,2,565098,1130196
22675,9074,9,26,1,373029,373029
22676,9074,5,16,2,373029,746058
22677,9074,3,12,2,207660,415320
22678,9075,1,3,1,339286,339286
22679,9075,3,9,3,207660,622980
22680,9076,6,19,1,251461,251461
22681,9077,2,7,1,565098,565098
22682,9078,8,23,1,373029,373029
22683,9078,1,4,2,339286,678572
22684,9079,10,32,3,303091,909273
22685,9080,2,7,2,565098,1130196
22686,9080,9,25,2,373029,746058
22687,9080,10,27,2,303091,606182
22688,9081,10,29,1,303091,303091
22689,9081,10,32,1,303091,303091
22690,9082,5,16,3,373029,1119087
22691,9082,10,31,1,303091,303091
22692,9082,10,30,3,303091,909273
22693,9083,2,6,2,565098,1130196
22694,9083,5,16,2,373029,746058
22695,9083,5,16,2,373029,746058
22696,9084,5,17,2,373029,746058
22697,9084,3,11,1,207660,207660
22698,9084,3,10,3,207660,622980
22699,9085,10,30,2,303091,606182
22700,9085,9,25,1,373029,373029
22701,9085,1,4,3,339286,1017858
22702,9086,6,20,3,251461,754383
22703,9086,1,1,3,339286,1017858
22704,9086,2,6,3,565098,1695294
22705,9086,3,10,2,207660,415320
22706,9087,4,15,2,373029,746058
22707,9088,8,24,1,373029,373029
22708,9089,2,7,3,565098,1695294
22709,9089,8,24,3,373029,1119087
22710,9089,6,20,1,251461,251461
22711,9090,6,20,3,251461,754383
22712,9091,7,22,2,46000,92000
22713,9091,1,1,3,339286,1017858
22714,9091,5,17,2,373029,746058
22715,9091,8,24,2,373029,746058
22716,9092,6,21,2,251461,502922
22717,9092,10,30,2,303091,606182
22718,9092,8,24,2,373029,746058
22719,9093,1,5,1,339286,339286
22720,9093,5,16,2,373029,746058
22721,9093,1,2,1,339286,339286
22722,9093,2,6,3,565098,1695294
22723,9094,3,9,1,207660,207660
22724,9094,1,2,2,339286,678572
22725,9094,1,2,3,339286,1017858
22726,9095,8,23,1,373029,373029
22727,9096,10,28,1,303091,303091
22728,9096,5,18,1,373029,373029
22729,9096,1,2,1,339286,339286
22730,9096,3,10,3,207660,622980
22731,9097,10,30,1,303091,303091
22732,9098,1,3,3,339286,1017858
22733,9098,6,20,1,251461,251461
22734,9099,3,12,1,207660,207660
22735,9099,1,2,3,339286,1017858
22736,9099,3,9,2,207660,415320
22737,9100,8,24,2,373029,746058
22738,9101,10,31,1,303091,303091
22739,9101,6,19,1,251461,251461
22740,9101,5,16,2,373029,746058
22741,9101,3,10,1,207660,207660
22742,9102,10,30,1,303091,303091
22743,9103,10,32,1,303091,303091
22744,9103,4,14,2,373029,746058
22745,9103,1,5,3,339286,1017858
22746,9104,10,30,2,303091,606182
22747,9104,10,32,3,303091,909273
22748,9104,8,24,1,373029,373029
22749,9104,8,24,1,373029,373029
22750,9105,6,21,1,251461,251461
22751,9105,6,21,2,251461,502922
22752,9105,7,22,1,46000,46000
22753,9106,5,18,1,373029,373029
22754,9106,6,19,1,251461,251461
22755,9106,10,27,1,303091,303091
22756,9107,5,16,3,373029,1119087
22757,9107,10,32,1,303091,303091
22758,9107,6,19,1,251461,251461
22759,9108,6,19,3,251461,754383
22760,9109,1,3,2,339286,678572
22761,9109,5,17,3,373029,1119087
22762,9109,2,8,2,565098,1130196
22763,9109,6,20,3,251461,754383
22764,9110,8,24,3,373029,1119087
22765,9110,1,4,3,339286,1017858
22766,9111,4,13,1,373029,373029
22767,9111,10,32,2,303091,606182
22768,9111,10,32,3,303091,909273
22769,9111,1,4,1,339286,339286
22770,9112,8,23,1,373029,373029
22771,9112,1,1,2,339286,678572
22772,9112,4,13,3,373029,1119087
22773,9113,6,19,2,251461,502922
22774,9113,5,18,2,373029,746058
22775,9113,1,1,3,339286,1017858
22776,9114,3,12,3,207660,622980
22777,9114,9,25,2,373029,746058
22778,9114,5,16,2,373029,746058
22779,9115,5,17,2,373029,746058
22780,9116,1,4,3,339286,1017858
22781,9116,8,23,2,373029,746058
22782,9116,5,16,2,373029,746058
22783,9116,1,4,2,339286,678572
22784,9117,5,16,2,373029,746058
22785,9118,1,2,1,339286,339286
22786,9118,10,30,2,303091,606182
22787,9118,8,24,2,373029,746058
22788,9119,1,4,1,339286,339286
22789,9119,5,18,1,373029,373029
22790,9119,7,22,1,46000,46000
22791,9119,5,16,3,373029,1119087
22792,9120,10,28,3,303091,909273
22793,9120,5,16,2,373029,746058
22794,9121,6,20,1,251461,251461
22795,9121,3,10,1,207660,207660
22796,9122,1,2,2,339286,678572
22797,9123,6,20,3,251461,754383
22798,9123,1,3,3,339286,1017858
22799,9123,6,19,2,251461,502922
22800,9124,9,26,2,373029,746058
22801,9125,6,20,3,251461,754383
22802,9125,4,14,1,373029,373029
22803,9126,10,27,2,303091,606182
22804,9126,4,13,2,373029,746058
22805,9126,2,8,2,565098,1130196
22806,9126,9,25,1,373029,373029
22807,9127,6,21,2,251461,502922
22808,9127,10,29,1,303091,303091
22809,9127,1,3,2,339286,678572
22810,9128,7,22,3,46000,138000
22811,9128,6,19,1,251461,251461
22812,9128,10,27,1,303091,303091
22813,9129,4,13,1,373029,373029
22814,9129,4,14,1,373029,373029
22815,9130,1,5,3,339286,1017858
22816,9130,1,3,3,339286,1017858
22817,9131,2,8,3,565098,1695294
22818,9132,4,14,3,373029,1119087
22819,9133,10,31,1,303091,303091
22820,9133,1,2,1,339286,339286
22821,9133,10,29,3,303091,909273
22822,9133,10,32,3,303091,909273
22823,9134,9,26,3,373029,1119087
22824,9135,1,1,3,339286,1017858
22825,9135,10,27,2,303091,606182
22826,9135,10,28,3,303091,909273
22827,9135,6,20,1,251461,251461
22828,9136,2,6,2,565098,1130196
22829,9136,6,21,1,251461,251461
22830,9137,4,15,3,373029,1119087
22831,9137,1,5,3,339286,1017858
22832,9138,10,32,1,303091,303091
22833,9138,6,19,3,251461,754383
22834,9139,2,7,2,565098,1130196
22835,9140,8,24,2,373029,746058
22836,9141,4,15,2,373029,746058
22837,9141,9,25,3,373029,1119087
22838,9142,10,31,3,303091,909273
22839,9142,5,16,3,373029,1119087
22840,9142,6,19,1,251461,251461
22841,9143,4,14,2,373029,746058
22842,9143,3,12,2,207660,415320
22843,9143,1,1,1,339286,339286
22844,9144,4,15,3,373029,1119087
22845,9144,8,24,3,373029,1119087
22846,9144,6,19,3,251461,754383
22847,9145,3,10,1,207660,207660
22848,9145,1,3,1,339286,339286
22849,9145,3,12,1,207660,207660
22850,9145,1,3,1,339286,339286
22851,9146,2,8,3,565098,1695294
22852,9147,9,25,3,373029,1119087
22853,9147,9,26,1,373029,373029
22854,9148,10,32,1,303091,303091
22855,9149,6,21,3,251461,754383
22856,9149,8,24,2,373029,746058
22857,9149,8,23,1,373029,373029
22858,9150,2,7,3,565098,1695294
22859,9150,2,6,3,565098,1695294
22860,9150,10,30,3,303091,909273
22861,9151,2,6,2,565098,1130196
22862,9151,3,11,2,207660,415320
22863,9151,10,27,1,303091,303091
22864,9151,6,19,2,251461,502922
22865,9152,10,27,2,303091,606182
22866,9152,10,31,3,303091,909273
22867,9153,5,17,3,373029,1119087
22868,9154,2,6,1,565098,565098
22869,9155,1,4,3,339286,1017858
22870,9156,9,26,2,373029,746058
22871,9156,2,7,1,565098,565098
22872,9157,10,31,2,303091,606182
22873,9157,8,23,2,373029,746058
22874,9157,5,18,1,373029,373029
22875,9158,3,10,2,207660,415320
22876,9158,7,22,3,46000,138000
22877,9158,4,14,1,373029,373029
22878,9159,10,32,3,303091,909273
22879,9159,1,5,1,339286,339286
22880,9159,8,24,1,373029,373029
22881,9159,10,29,1,303091,303091
22882,9160,10,27,2,303091,606182
22883,9160,9,25,1,373029,373029
22884,9160,4,14,2,373029,746058
22885,9161,5,17,1,373029,373029
22886,9161,6,20,3,251461,754383
22887,9162,1,4,1,339286,339286
22888,9163,1,2,1,339286,339286
22889,9164,3,12,1,207660,207660
22890,9164,1,5,1,339286,339286
22891,9164,10,29,2,303091,606182
22892,9165,1,2,2,339286,678572
22893,9165,9,26,1,373029,373029
22894,9165,8,24,3,373029,1119087
22895,9165,8,24,2,373029,746058
22896,9166,6,19,2,251461,502922
22897,9166,2,8,1,565098,565098
22898,9166,3,9,3,207660,622980
22899,9166,6,20,3,251461,754383
22900,9167,3,12,1,207660,207660
22901,9167,10,31,3,303091,909273
22902,9167,3,12,2,207660,415320
22903,9168,3,10,1,207660,207660
22904,9168,5,17,1,373029,373029
22905,9168,6,19,2,251461,502922
22906,9169,4,13,2,373029,746058
22907,9170,2,8,2,565098,1130196
22908,9170,1,5,3,339286,1017858
22909,9170,10,27,3,303091,909273
22910,9170,6,19,3,251461,754383
22911,9171,3,10,2,207660,415320
22912,9172,3,9,2,207660,415320
22913,9172,6,20,1,251461,251461
22914,9173,8,23,3,373029,1119087
22915,9173,8,23,1,373029,373029
22916,9173,10,30,1,303091,303091
22917,9174,4,13,1,373029,373029
22918,9174,10,31,1,303091,303091
22919,9175,3,11,3,207660,622980
22920,9175,5,18,1,373029,373029
22921,9176,3,10,2,207660,415320
22922,9176,1,4,2,339286,678572
22923,9176,10,29,3,303091,909273
22924,9177,5,18,2,373029,746058
22925,9177,6,20,2,251461,502922
22926,9178,6,19,2,251461,502922
22927,9178,5,17,2,373029,746058
22928,9179,10,28,2,303091,606182
22929,9179,2,8,1,565098,565098
22930,9179,2,7,1,565098,565098
22931,9180,1,5,2,339286,678572
22932,9181,3,11,3,207660,622980
