id,customer_id,order_date,due_date,ship_date,status,total_amount,shipping_fee,discount_amount,final_amount,payment_method,payment_status
6902,60,2025-01-06,2025-01-13,9999-12-31,cancelled,746058,34000,37000,743058,cod,paid
6903,97,2024-09-24,2024-10-02,2024-09-25,shipping,2157387,30000,41000,2146387,cod,paid
6904,976,2025-09-15,2025-09-22,9999-12-31,confirmed,2210825,46000,68000,2188825,cod,paid
6905,180,2025-03-22,2025-03-29,2025-03-24,shipping,2064555,34000,20000,2078555,cod,failed
6906,960,2025-02-10,2025-02-17,9999-12-31,pending,909273,11000,90000,830273,cod,paid
6907,176,2025-02-01,2025-02-06,2025-02-04,delivered,3320470,22000,59000,3283470,cod,refunded
6908,902,2024-10-06,2024-10-11,2024-10-08,delivered,2249846,37000,56000,2230846,cod,pending
6909,468,2025-08-13,2025-08-19,2025-08-14,shipping,1876254,50000,68000,1858254,cod,paid
6910,281,2024-09-21,2024-09-26,9999-12-31,confirmed,373029,19000,26000,366029,cod,paid
6911,736,2024-09-16,2024-09-23,9999-12-31,confirmed,303091,29000,28000,304091,cod,paid
6912,662,2024-11-03,2024-11-12,9999-12-31,pending,1225518,26000,24000,1227518,cod,paid
6913,295,2024-08-30,2024-09-05,9999-12-31,confirmed,1370548,27000,60000,1337548,cod,pending
6914,856,2025-07-05,2025-07-13,2025-07-08,delivered,339286,37000,70000,306286,cod,pending
6915,416,2025-01-31,2025-02-05,9999-12-31,confirmed,2075664,31000,64000,2042664,cod,paid
6916,346,2024-08-13,2024-08-23,2024-08-15,shipping,2638357,18000,31000,2625357,cod,paid
6917,473,2025-06-18,2025-06-23,2025-06-19,shipping,2028360,20000,87000,1961360,cod,failed
6918,622,2025-08-18,2025-08-25,2025-08-20,shipping,1119087,16000,20000,1115087,cod,paid
6919,209,2025-08-06,2025-08-13,2025-08-08,shipping,2870989,47000,16000,2901989,cod,pending
6920,407,2024-10-09,2024-10-19,2024-10-10,shipping,746058,35000,70000,711058,cod,paid
6921,207,2024-11-19,2024-11-29,2024-11-20,delivered,1360565,22000,54000,1328565,cod,paid
6922,969,2025-07-02,2025-07-09,2025-07-05,shipping,339286,40000,72000,307286,cod,pending
6923,327,2024-12-03,2024-12-09,2024-12-05,shipping,1353447,24000,16000,1361447,cod,paid
6924,204,2025-03-01,2025-03-08,9999-12-31,confirmed,1130196,48000,96000,1082196,cod,paid
6925,890,2024-11-11,2024-11-18,2024-11-14,shipping,1119087,22000,59000,1082087,cod,failed
6926,978,2024-07-15,2024-07-22,9999-12-31,confirmed,2577460,44000,20000,2601460,cod,pending
6927,646,2024-12-19,2024-12-29,2024-12-20,shipping,1160734,34000,40000,1154734,cod,paid
6928,187,2024-12-19,2024-12-26,2024-12-20,shipping,3264357,22000,46000,3240357,cod,paid
6929,613,2025-08-16,2025-08-25,2025-08-19,delivered,3229701,36000,45000,3220701,cod,paid
6930,6,2024-09-24,2024-09-29,2024-09-25,shipping,909273,37000,12000,934273,cod,refunded
6931,182,2025-02-16,2025-02-23,9999-12-31,confirmed,1225518,33000,10000,1248518,cod,paid
6932,170,2024-10-24,2024-11-02,2024-10-27,delivered,5317719,47000,53000,5311719,cod,refunded
6933,886,2025-04-05,2025-04-13,2025-04-08,shipping,207660,18000,82000,143660,cod,failed
6934,660,2024-11-04,2024-11-14,9999-12-31,pending,1422178,28000,98000,1352178,cod,paid
6935,951,2024-07-17,2024-07-25,9999-12-31,cancelled,997519,15000,11000,1001519,cod,paid
6936,793,2024-11-16,2024-11-22,9999-12-31,confirmed,2064555,12000,59000,2017555,cod,paid
6937,337,2025-05-16,2025-05-21,9999-12-31,confirmed,1655331,14000,51000,1618331,cod,refunded
6938,360,2025-05-13,2025-05-21,2025-05-16,delivered,746058,25000,78000,693058,cod,paid
6939,678,2025-03-08,2025-03-18,9999-12-31,pending,2344605,30000,50000,2324605,cod,paid
6940,352,2025-05-13,2025-05-23,2025-05-16,delivered,1017858,32000,19000,1030858,cod,paid
6941,389,2024-07-10,2024-07-15,9999-12-31,confirmed,1947891,32000,62000,1917891,cod,refunded
6942,759,2025-10-24,2025-11-01,9999-12-31,confirmed,1119087,39000,37000,1121087,cod,paid
6943,254,2024-10-20,2024-10-26,2024-10-22,delivered,2541265,48000,33000,2556265,cod,failed
6944,906,2025-04-04,2025-04-13,2025-04-07,delivered,2803272,48000,31000,2820272,cod,refunded
6945,219,2024-12-31,2025-01-05,2025-01-03,delivered,2653494,10000,11000,2652494,cod,paid
6946,835,2025-01-26,2025-02-05,2025-01-29,shipping,1093669,27000,53000,1067669,cod,refunded
6947,437,2025-03-11,2025-03-20,2025-03-13,delivered,2072805,24000,30000,2066805,cod,refunded
6948,428,2025-02-20,2025-02-28,9999-12-31,confirmed,684946,11000,45000,650946,cod,failed
6949,915,2025-06-30,2025-07-06,2025-07-01,shipping,1119087,20000,30000,1109087,cod,failed
6950,360,2024-12-14,2024-12-20,2024-12-17,delivered,1213504,24000,18000,1219504,cod,paid
6951,748,2024-07-05,2024-07-10,2024-07-08,shipping,2168236,40000,100000,2108236,cod,refunded
6952,390,2025-10-10,2025-10-18,9999-12-31,confirmed,813842,20000,13000,820842,cod,paid
6953,982,2024-09-23,2024-10-02,2024-09-25,shipping,2204431,25000,67000,2162431,cod,paid
6954,86,2025-01-17,2025-01-26,2025-01-19,delivered,339286,48000,61000,326286,cod,paid
6955,322,2025-07-01,2025-07-07,9999-12-31,confirmed,1390887,13000,28000,1375887,cod,paid
6956,247,2025-06-01,2025-06-11,9999-12-31,confirmed,1119087,20000,97000,1042087,cod,paid
6957,129,2025-08-26,2025-09-01,2025-08-27,shipping,1888337,48000,57000,1879337,cod,paid
6958,920,2025-04-07,2025-04-12,2025-04-09,delivered,1394531,35000,62000,1367531,cod,paid
6959,150,2025-10-13,2025-10-19,2025-10-16,delivered,981663,40000,84000,937663,cod,refunded
6960,473,2024-10-26,2024-10-31,9999-12-31,confirmed,2257831,48000,57000,2248831,cod,pending
6961,30,2025-03-01,2025-03-08,9999-12-31,cancelled,1732084,34000,57000,1709084,cod,paid
6962,192,2024-09-03,2024-09-09,9999-12-31,confirmed,1311156,20000,79000,1252156,cod,paid
6963,565,2025-05-15,2025-05-24,2025-05-16,delivered,2488125,21000,41000,2468125,cod,paid
6964,71,2025-06-15,2025-06-22,9999-12-31,confirmed,2013867,13000,79000,1947867,cod,paid
6965,564,2025-04-30,2025-05-08,2025-05-02,delivered,2199352,11000,72000,2138352,cod,failed
6966,242,2025-08-02,2025-08-07,2025-08-05,shipping,2140589,48000,71000,2117589,cod,refunded
6967,302,2025-01-04,2025-01-13,2025-01-07,shipping,3085834,18000,100000,3003834,cod,paid
6968,516,2025-05-27,2025-06-01,2025-05-30,shipping,3158224,18000,85000,3091224,cod,paid
6969,343,2025-06-18,2025-06-23,9999-12-31,confirmed,606182,49000,44000,611182,cod,pending
6970,818,2024-10-25,2024-11-01,2024-10-27,delivered,746058,21000,26000,741058,cod,paid
6971,708,2024-11-25,2024-12-01,9999-12-31,confirmed,2883003,38000,56000,2865003,cod,refunded
6972,328,2025-08-17,2025-08-27,9999-12-31,cancelled,395091,42000,94000,343091,cod,pending
6973,832,2025-09-25,2025-10-01,9999-12-31,pending,2070651,26000,100000,1996651,cod,failed
6974,429,2025-04-24,2025-05-02,9999-12-31,cancelled,2442488,41000,50000,2433488,cod,refunded
6975,936,2024-07-07,2024-07-12,9999-12-31,confirmed,373029,10000,74000,309029,cod,paid
6976,316,2025-04-05,2025-04-10,2025-04-07,delivered,624490,34000,91000,567490,cod,paid
6977,242,2024-07-03,2024-07-09,2024-07-06,delivered,876640,34000,19000,891640,cod,paid
6978,380,2025-08-25,2025-09-04,2025-08-26,shipping,754606,46000,22000,778606,cod,refunded
6979,692,2025-01-14,2025-01-23,2025-01-15,delivered,2098298,30000,89000,2039298,cod,paid
6980,768,2024-08-10,2024-08-18,2024-08-12,shipping,1884579,41000,49000,1876579,cod,refunded
6981,87,2024-11-13,2024-11-22,2024-11-14,delivered,3723654,31000,68000,3686654,cod,refunded
6982,320,2025-08-27,2025-09-06,2025-08-28,shipping,2116606,36000,17000,2135606,cod,refunded
6983,43,2024-11-07,2024-11-16,9999-12-31,pending,892383,24000,80000,836383,cod,paid
6984,911,2025-02-16,2025-02-25,2025-02-18,delivered,909273,26000,58000,877273,cod,paid
6985,946,2025-09-22,2025-09-29,2025-09-24,delivered,1415038,15000,48000,1382038,cod,refunded
6986,591,2025-05-20,2025-05-28,2025-05-21,shipping,1928603,29000,65000,1892603,cod,failed
6987,354,2025-05-31,2025-06-05,9999-12-31,confirmed,1772573,25000,11000,1786573,cod,refunded
6988,737,2024-09-24,2024-09-29,2024-09-26,shipping,1995601,50000,79000,1966601,cod,paid
6989,750,2024-09-17,2024-09-23,9999-12-31,pending,754383,50000,71000,733383,cod,refunded
6990,36,2024-11-24,2024-12-03,2024-11-25,delivered,3723654,18000,57000,3684654,cod,paid
6991,107,2025-08-27,2025-09-02,2025-08-29,shipping,2064555,45000,12000,2097555,cod,paid
6992,538,2025-02-18,2025-02-25,2025-02-20,delivered,1622009,23000,76000,1569009,cod,refunded
6993,989,2024-12-21,2024-12-27,2024-12-24,delivered,1476979,50000,15000,1511979,cod,paid
6994,430,2025-09-28,2025-10-07,9999-12-31,confirmed,251461,26000,79000,198461,cod,paid
6995,786,2025-01-27,2025-02-05,2025-01-28,shipping,1725269,48000,28000,1745269,cod,paid
6996,59,2024-08-09,2024-08-15,9999-12-31,confirmed,909273,31000,61000,879273,cod,paid
6997,403,2025-05-15,2025-05-23,2025-05-17,shipping,2337574,48000,72000,2313574,cod,paid
6998,210,2025-08-16,2025-08-22,2025-08-17,shipping,1017858,35000,19000,1033858,cod,paid
6999,201,2025-09-09,2025-09-18,9999-12-31,confirmed,1212364,46000,75000,1183364,cod,paid
7000,446,2024-10-24,2024-10-30,2024-10-27,shipping,909273,43000,93000,859273,cod,paid
7001,184,2025-07-21,2025-07-30,2025-07-22,shipping,2673189,14000,28000,2659189,cod,paid
7002,276,2025-06-07,2025-06-17,2025-06-10,delivered,996009,25000,97000,924009,cod,paid
7003,263,2024-11-11,2024-11-16,2024-11-12,shipping,2368067,29000,49000,2348067,cod,paid
7004,882,2025-03-30,2025-04-07,2025-04-02,shipping,1624040,37000,80000,1581040,cod,paid
7005,909,2025-08-18,2025-08-27,2025-08-19,delivered,3366216,46000,28000,3384216,cod,paid
7006,807,2025-03-09,2025-03-14,2025-03-12,delivered,2111750,26000,74000,2063750,cod,paid
7007,831,2025-07-08,2025-07-15,2025-07-11,delivered,2668300,28000,45000,2651300,cod,paid
7008,425,2024-10-18,2024-10-25,2024-10-19,delivered,1763916,23000,78000,1708916,cod,paid
7009,22,2025-09-21,2025-09-29,9999-12-31,confirmed,2925403,10000,34000,2901403,cod,paid
7010,481,2024-11-07,2024-11-17,9999-12-31,confirmed,2168236,13000,52000,2129236,cod,pending
7011,789,2024-09-23,2024-09-30,9999-12-31,confirmed,1777462,36000,74000,1739462,cod,paid
7012,571,2025-02-18,2025-02-28,9999-12-31,confirmed,1695294,26000,63000,1658294,cod,refunded
7013,250,2025-09-24,2025-09-30,2025-09-26,delivered,1695294,13000,64000,1644294,cod,paid
7014,363,2024-09-28,2024-10-03,9999-12-31,pending,1500441,39000,47000,1492441,cod,refunded
7015,795,2024-09-12,2024-09-17,2024-09-15,delivered,1503225,16000,45000,1474225,cod,paid
7016,222,2024-07-26,2024-08-04,9999-12-31,confirmed,2110614,42000,90000,2062614,cod,paid
7017,167,2025-08-15,2025-08-24,9999-12-31,confirmed,2645542,12000,86000,2571542,cod,paid
7018,139,2025-07-17,2025-07-27,2025-07-19,shipping,2639446,20000,48000,2611446,cod,paid
7019,459,2024-10-30,2024-11-05,2024-10-31,delivered,1640838,33000,90000,1583838,cod,paid
7020,196,2025-04-20,2025-04-25,2025-04-21,delivered,710582,13000,54000,669582,cod,refunded
7021,690,2024-07-30,2024-08-09,9999-12-31,pending,3350625,31000,94000,3287625,cod,paid
7022,597,2024-07-29,2024-08-04,9999-12-31,confirmed,606182,30000,94000,542182,cod,pending
7023,598,2024-09-07,2024-09-16,2024-09-08,delivered,1604643,10000,99000,1515643,cod,failed
7024,148,2025-10-05,2025-10-13,2025-10-07,delivered,1213727,44000,81000,1176727,cod,pending
7025,451,2025-10-02,2025-10-09,2025-10-05,delivered,676120,15000,74000,617120,cod,paid
7026,506,2024-10-16,2024-10-23,9999-12-31,confirmed,1119087,19000,16000,1122087,cod,paid
7027,877,2025-07-29,2025-08-03,9999-12-31,confirmed,746058,46000,55000,737058,cod,pending
7028,360,2024-07-06,2024-07-16,2024-07-08,shipping,1257087,38000,100000,1195087,cod,refunded
7029,930,2025-04-20,2025-04-27,2025-04-21,shipping,2664603,29000,77000,2616603,cod,paid
7030,256,2024-09-25,2024-09-30,2024-09-27,shipping,746058,22000,27000,741058,cod,refunded
7031,154,2025-02-13,2025-02-19,2025-02-14,delivered,1902954,21000,61000,1862954,cod,refunded
7032,195,2025-01-15,2025-01-25,2025-01-16,delivered,2441526,40000,31000,2450526,cod,paid
7033,673,2025-09-10,2025-09-15,9999-12-31,cancelled,1840778,50000,64000,1826778,cod,paid
7034,754,2024-12-13,2024-12-23,2024-12-15,shipping,2111750,28000,94000,2045750,cod,failed
7035,452,2024-11-14,2024-11-24,2024-11-15,shipping,1282302,50000,93000,1239302,cod,failed
7036,574,2025-08-26,2025-09-05,2025-08-28,shipping,2113220,35000,81000,2067220,cod,paid
7037,901,2025-04-29,2025-05-07,9999-12-31,confirmed,2814381,32000,23000,2823381,cod,paid
7038,597,2025-01-08,2025-01-16,2025-01-10,shipping,2329014,26000,43000,2312014,cod,refunded
7039,721,2024-09-16,2024-09-22,9999-12-31,pending,1993528,17000,39000,1971528,cod,refunded
7040,221,2025-06-07,2025-06-17,2025-06-08,shipping,754383,42000,84000,712383,cod,failed
7041,314,2024-07-19,2024-07-29,9999-12-31,pending,2168236,15000,46000,2137236,cod,paid
7042,23,2025-08-02,2025-08-12,2025-08-04,shipping,1804474,16000,68000,1752474,cod,refunded
7043,182,2025-07-04,2025-07-11,2025-07-06,shipping,3245292,33000,89000,3189292,cod,paid
7044,30,2024-11-09,2024-11-19,9999-12-31,confirmed,1797659,34000,16000,1815659,cod,paid
7045,988,2025-04-28,2025-05-04,9999-12-31,pending,2409714,43000,31000,2421714,cod,pending
7046,490,2024-10-07,2024-10-13,9999-12-31,confirmed,1536215,10000,79000,1467215,cod,paid
7047,569,2024-11-20,2024-11-29,2024-11-22,delivered,2115096,46000,24000,2137096,cod,refunded
7048,177,2025-02-27,2025-03-06,2025-03-01,delivered,373029,39000,44000,368029,cod,refunded
7049,539,2025-02-08,2025-02-18,2025-02-11,shipping,1533763,25000,32000,1526763,cod,paid
7050,744,2025-04-22,2025-05-02,2025-04-24,shipping,1119087,17000,56000,1080087,cod,paid
7051,796,2025-03-21,2025-03-27,2025-03-23,shipping,746058,15000,18000,743058,cod,pending
7052,804,2025-01-08,2025-01-17,2025-01-11,shipping,2563327,21000,75000,2509327,cod,refunded
7053,914,2025-02-28,2025-03-06,9999-12-31,confirmed,2039469,11000,62000,1988469,cod,refunded
7054,701,2024-12-25,2025-01-02,2024-12-27,delivered,996009,36000,80000,952009,cod,refunded
7055,186,2024-07-14,2024-07-23,9999-12-31,confirmed,1119087,10000,19000,1110087,cod,paid
7056,986,2025-02-07,2025-02-15,9999-12-31,pending,788349,17000,74000,731349,cod,paid
7057,373,2024-12-03,2024-12-08,2024-12-04,delivered,1767560,20000,55000,1732560,cod,pending
7058,376,2025-05-30,2025-06-09,9999-12-31,pending,606182,13000,86000,533182,cod,pending
7059,979,2024-11-22,2024-11-28,9999-12-31,confirmed,981663,17000,11000,987663,cod,paid
7060,969,2024-08-23,2024-08-30,2024-08-24,delivered,813842,38000,74000,777842,cod,pending
7061,795,2025-04-20,2025-04-28,9999-12-31,confirmed,953718,16000,14000,955718,cod,paid
7062,447,2025-01-16,2025-01-22,9999-12-31,pending,138000,20000,71000,87000,cod,paid
7063,44,2024-10-31,2024-11-07,2024-11-01,delivered,1725269,37000,29000,1733269,cod,paid
7064,162,2024-10-06,2024-10-16,2024-10-09,delivered,510751,17000,22000,505751,cod,paid
7065,45,2025-04-21,2025-04-29,2025-04-23,delivered,2509974,10000,69000,2450974,cod,paid
7066,220,2025-05-30,2025-06-06,9999-12-31,confirmed,565098,31000,78000,518098,cod,paid
7067,954,2025-09-08,2025-09-13,2025-09-10,delivered,2499234,28000,21000,2506234,cod,paid
7068,106,2024-11-25,2024-12-03,2024-11-28,delivered,1051601,15000,35000,1031601,cod,refunded
7069,555,2024-07-05,2024-07-10,2024-07-06,delivered,1248980,13000,77000,1184980,cod,refunded
7070,471,2025-05-03,2025-05-13,2025-05-04,delivered,1655331,36000,36000,1655331,cod,paid
7071,236,2024-07-15,2024-07-21,2024-07-17,delivered,303091,15000,65000,253091,cod,paid
7072,585,2024-12-21,2024-12-30,9999-12-31,confirmed,373029,35000,29000,379029,cod,paid
7073,897,2025-10-13,2025-10-22,9999-12-31,cancelled,830640,50000,80000,800640,cod,paid
7074,776,2024-07-05,2024-07-15,2024-07-06,delivered,2034580,18000,100000,1952580,cod,refunded
7075,872,2025-08-05,2025-08-10,2025-08-07,shipping,1873470,21000,57000,1837470,cod,paid
7076,761,2025-02-02,2025-02-11,9999-12-31,confirmed,1320949,48000,86000,1282949,cod,refunded
7077,798,2025-03-04,2025-03-10,2025-03-07,shipping,2543717,43000,100000,2486717,cod,pending
7078,990,2025-06-14,2025-06-22,2025-06-16,delivered,207660,14000,84000,137660,cod,paid
7079,850,2025-06-21,2025-06-29,2025-06-22,shipping,1655331,19000,53000,1621331,cod,paid
7080,489,2024-11-02,2024-11-09,9999-12-31,confirmed,339286,27000,29000,337286,cod,refunded
7081,780,2025-03-12,2025-03-19,2025-03-15,delivered,2525934,38000,23000,2540934,cod,refunded
7082,743,2024-08-07,2024-08-17,9999-12-31,pending,2170688,40000,66000,2144688,cod,paid
7083,229,2025-10-27,2025-11-05,2025-10-29,delivered,373029,45000,31000,387029,cod,paid
7084,517,2024-07-24,2024-07-31,2024-07-27,shipping,1171280,15000,76000,1110280,cod,paid
7085,492,2024-09-05,2024-09-12,9999-12-31,confirmed,2215540,35000,55000,2195540,cod,refunded
7086,627,2025-01-05,2025-01-10,9999-12-31,pending,678572,33000,59000,652572,cod,paid
7087,869,2024-09-25,2024-10-01,2024-09-28,shipping,1272963,29000,29000,1272963,cod,pending
7088,346,2024-09-12,2024-09-18,2024-09-15,delivered,1695294,15000,39000,1671294,cod,paid
7089,238,2025-03-01,2025-03-11,2025-03-04,delivered,746058,20000,71000,695058,cod,pending
7090,926,2025-03-11,2025-03-21,9999-12-31,confirmed,1510566,30000,35000,1505566,cod,paid
7091,420,2024-10-19,2024-10-29,9999-12-31,confirmed,1492116,11000,43000,1460116,cod,paid
7092,573,2024-10-21,2024-10-30,9999-12-31,confirmed,3147447,33000,68000,3112447,cod,paid
7093,506,2024-09-20,2024-09-28,2024-09-23,delivered,3350625,36000,70000,3316625,cod,paid
7094,291,2025-05-16,2025-05-22,2025-05-18,shipping,373029,46000,82000,337029,cod,refunded
7095,774,2025-05-05,2025-05-14,2025-05-06,shipping,207660,41000,70000,178660,cod,paid
7096,718,2025-08-28,2025-09-07,2025-08-30,delivered,1225518,19000,30000,1214518,cod,failed
7097,124,2025-02-14,2025-02-19,9999-12-31,confirmed,2349456,41000,43000,2347456,cod,paid
7098,947,2025-04-03,2025-04-12,9999-12-31,pending,1119087,11000,53000,1077087,cod,paid
7099,671,2025-04-03,2025-04-12,9999-12-31,cancelled,339286,27000,61000,305286,cod,paid
7100,511,2025-03-18,2025-03-27,9999-12-31,confirmed,1629838,16000,71000,1574838,cod,paid
7101,440,2025-01-06,2025-01-15,9999-12-31,confirmed,1618989,16000,80000,1554989,cod,paid
7102,581,2025-10-23,2025-11-01,2025-10-24,delivered,1248980,39000,60000,1227980,cod,paid
7103,651,2025-05-10,2025-05-16,2025-05-11,delivered,1888484,39000,35000,1892484,cod,paid
7104,554,2025-02-26,2025-03-03,2025-03-01,shipping,502922,23000,82000,443922,cod,refunded
7105,74,2025-10-17,2025-10-27,2025-10-19,delivered,1831402,24000,29000,1826402,cod,refunded
7106,964,2024-11-15,2024-11-22,2024-11-17,delivered,1256809,11000,64000,1203809,cod,paid
7107,943,2025-02-24,2025-03-04,9999-12-31,confirmed,2329297,49000,13000,2365297,cod,paid
7108,632,2025-02-27,2025-03-08,2025-03-02,delivered,606182,48000,49000,605182,cod,paid
7109,811,2025-03-11,2025-03-16,2025-03-13,shipping,2386673,31000,100000,2317673,cod,paid
7110,971,2025-08-08,2025-08-14,9999-12-31,confirmed,1284754,30000,95000,1219754,cod,paid
7111,196,2025-04-24,2025-05-02,2025-04-26,delivered,1655331,46000,100000,1601331,cod,paid
7112,654,2025-01-07,2025-01-13,2025-01-10,shipping,746058,36000,20000,762058,cod,paid
7113,871,2025-09-03,2025-09-13,2025-09-05,delivered,676120,30000,53000,653120,cod,paid
7114,940,2024-09-30,2024-10-06,9999-12-31,confirmed,1057474,29000,61000,1025474,cod,paid
7115,712,2025-07-23,2025-08-02,9999-12-31,confirmed,1130196,44000,70000,1104196,cod,refunded
7116,617,2025-09-20,2025-09-25,2025-09-22,delivered,1130196,18000,51000,1097196,cod,paid
7117,59,2025-09-17,2025-09-26,2025-09-20,delivered,1487049,46000,23000,1510049,cod,paid
7118,337,2025-03-16,2025-03-22,9999-12-31,confirmed,1503225,22000,28000,1497225,cod,paid
7119,106,2025-04-29,2025-05-04,2025-05-02,delivered,373029,34000,94000,313029,cod,refunded
7120,259,2024-07-29,2024-08-06,9999-12-31,cancelled,3691047,28000,59000,3660047,cod,paid
7121,69,2024-10-17,2024-10-26,2024-10-18,delivered,2611203,10000,64000,2557203,cod,paid
7122,549,2024-07-29,2024-08-05,9999-12-31,cancelled,2121637,45000,61000,2105637,cod,paid
7123,499,2024-09-30,2024-10-09,2024-10-02,delivered,1370548,39000,78000,1331548,cod,refunded
7124,16,2025-03-03,2025-03-10,2025-03-05,shipping,251461,16000,75000,192461,cod,pending
7125,234,2024-09-30,2024-10-07,2024-10-03,shipping,2946602,12000,79000,2879602,cod,paid
7126,503,2024-09-22,2024-09-28,9999-12-31,confirmed,2533313,47000,69000,2511313,cod,failed
7127,690,2025-08-24,2025-08-31,2025-08-26,delivered,1269319,30000,65000,1234319,cod,paid
7128,427,2025-06-29,2025-07-04,2025-06-30,shipping,138000,47000,20000,165000,cod,failed
7129,1000,2024-08-08,2024-08-16,9999-12-31,pending,746058,44000,45000,745058,cod,refunded
7130,374,2025-10-21,2025-10-29,9999-12-31,pending,3187410,28000,54000,3161410,cod,paid
7131,24,2025-04-11,2025-04-16,2025-04-14,delivered,806013,29000,79000,756013,cod,paid
7132,43,2025-10-09,2025-10-14,9999-12-31,confirmed,813842,48000,53000,808842,cod,refunded
7133,793,2025-02-24,2025-03-06,2025-02-27,shipping,3325023,15000,19000,3321023,cod,refunded
7134,280,2024-10-06,2024-10-12,9999-12-31,confirmed,2673189,11000,100000,2584189,cod,paid
7135,537,2025-02-02,2025-02-09,9999-12-31,pending,2136945,24000,47000,2113945,cod,refunded
7136,739,2025-08-23,2025-09-02,2025-08-24,delivered,1119087,26000,18000,1127087,cod,paid
7137,952,2024-09-10,2024-09-17,9999-12-31,confirmed,678572,46000,11000,713572,cod,paid
7138,480,2024-11-20,2024-11-25,9999-12-31,confirmed,2604567,35000,100000,2539567,cod,pending
7139,771,2024-09-09,2024-09-17,2024-09-11,shipping,1963326,40000,33000,1970326,cod,refunded
7140,298,2025-06-02,2025-06-10,2025-06-05,delivered,1424630,45000,41000,1428630,cod,paid
7141,398,2025-10-10,2025-10-19,9999-12-31,confirmed,1130196,36000,24000,1142196,cod,paid
7142,479,2025-07-06,2025-07-16,2025-07-08,delivered,373029,24000,39000,358029,cod,paid
7143,246,2025-10-25,2025-11-04,9999-12-31,confirmed,606182,17000,76000,547182,cod,refunded
7144,738,2025-03-17,2025-03-25,2025-03-18,delivered,2230222,20000,65000,2185222,cod,paid
7145,199,2025-01-26,2025-02-01,2025-01-27,shipping,1433287,13000,60000,1386287,cod,pending
7146,9,2025-01-19,2025-01-29,9999-12-31,confirmed,1021502,46000,26000,1041502,cod,paid
7147,497,2025-09-10,2025-09-20,2025-09-12,delivered,1546761,39000,40000,1545761,cod,refunded
7148,11,2025-06-28,2025-07-05,9999-12-31,confirmed,2266417,50000,76000,2240417,cod,paid
7149,941,2025-04-30,2025-05-07,9999-12-31,confirmed,1161378,39000,49000,1151378,cod,refunded
7150,644,2025-05-09,2025-05-19,2025-05-11,delivered,678572,42000,15000,705572,cod,paid
7151,782,2025-02-26,2025-03-03,2025-03-01,delivered,1017858,14000,86000,945858,cod,failed
7152,267,2025-05-18,2025-05-25,2025-05-21,delivered,1388435,23000,42000,1369435,cod,paid
7153,890,2025-09-02,2025-09-09,9999-12-31,confirmed,565098,39000,98000,506098,cod,paid
7154,926,2024-09-15,2024-09-20,9999-12-31,pending,772758,21000,23000,770758,cod,paid
7155,545,2024-11-22,2024-11-28,2024-11-25,delivered,3832239,11000,32000,3811239,cod,pending
7156,606,2025-05-12,2025-05-20,2025-05-13,shipping,1017858,49000,22000,1044858,cod,failed
7157,589,2025-07-26,2025-07-31,2025-07-29,shipping,2966487,17000,27000,2956487,cod,paid
7158,905,2025-02-10,2025-02-17,9999-12-31,confirmed,2851139,30000,37000,2844139,cod,paid
7159,353,2025-10-21,2025-10-27,9999-12-31,cancelled,1245960,11000,80000,1176960,cod,paid
7160,424,2025-03-17,2025-03-23,2025-03-20,shipping,1119087,23000,40000,1102087,cod,refunded
7161,126,2025-03-04,2025-03-12,2025-03-06,delivered,511029,17000,85000,443029,cod,paid
7162,977,2025-04-20,2025-04-29,2025-04-23,delivered,1586600,28000,91000,1523600,cod,paid
7163,510,2024-09-01,2024-09-10,9999-12-31,confirmed,1751902,30000,87000,1694902,cod,refunded
7164,572,2025-03-21,2025-03-26,2025-03-23,delivered,1742067,35000,57000,1720067,cod,failed
7165,857,2025-05-12,2025-05-20,2025-05-14,delivered,415320,32000,15000,432320,cod,paid
7166,510,2024-07-03,2024-07-11,2024-07-04,delivered,1330754,43000,24000,1349754,cod,paid
7167,352,2024-12-18,2024-12-27,2024-12-21,delivered,1370548,22000,11000,1381548,cod,paid
7168,93,2025-09-30,2025-10-10,2025-10-03,delivered,1049149,37000,37000,1049149,cod,paid
7169,756,2024-10-01,2024-10-08,2024-10-04,shipping,1282302,11000,89000,1204302,cod,refunded
7170,303,2024-10-02,2024-10-07,2024-10-05,delivered,3055859,44000,18000,3081859,cod,paid
7171,112,2025-02-23,2025-03-04,2025-02-26,delivered,415320,28000,34000,409320,cod,refunded
7172,690,2025-05-31,2025-06-06,2025-06-02,delivered,3395070,40000,41000,3394070,cod,paid
7173,107,2025-08-23,2025-08-31,9999-12-31,cancelled,2174407,43000,75000,2142407,cod,pending
7174,579,2024-09-03,2024-09-11,2024-09-04,delivered,2891328,43000,95000,2839328,cod,pending
7175,667,2024-07-20,2024-07-25,2024-07-22,shipping,2168236,43000,54000,2157236,cod,paid
7176,393,2024-07-17,2024-07-22,2024-07-19,shipping,3304494,16000,65000,3255494,cod,refunded
7177,742,2025-08-05,2025-08-15,2025-08-07,shipping,678572,18000,58000,638572,cod,refunded
7178,55,2025-08-21,2025-08-31,9999-12-31,pending,3141884,33000,83000,3091884,cod,pending
7179,881,2024-08-16,2024-08-23,9999-12-31,cancelled,2158253,15000,51000,2122253,cod,paid
7180,865,2024-10-24,2024-11-02,2024-10-27,shipping,1119087,20000,62000,1077087,cod,paid
